order_id,customer_id,customer_name,customer_age,gender,platform,city,category,product_name,product_MRP,discount_percent,quantity,product_cost_price,packaging_cost,operational_cost,delivery_cost,delivery_time_minutes,estimated_delivery,delivery_rating,dark_store_location,delivery_partner_type,order_datetime,delivery_distance_km,weather,returned/cancel
ORD100168,CUST90168,Aniruddh Rastogi,23,Male,Blinkit,Bangalore,Groceries,Tuar Dal,65,14,1,61,4.4,1.2,7,14,12,3.8,BLR-861,3rd Party,13-01-2024 17:40,1.24,Foggy,FALSE
ORD100168,CUST90168,Aniruddh Rastogi,23,Male,Blinkit,Bangalore,Personal Care,Sunscreen Creame,25,39,1,19,13.1,1.6,9.8,14,12,3.8,BLR-861,3rd Party,13-01-2024 17:40,1.24,Foggy,FALSE
ORD100443,CUST90443,Reyansh Chokshi,5,Male,Blinkit,mumbai,Groceries,Maggie,42,36,2,29,11.4,1.3,10.7,12,8,4,MUM-446,Mixed,21-02-2024 09:43,4.85,Clear,FALSE
ORD100443,CUST90443,Reyansh Chokshi,5,Male,Blinkit,mumbai,Personal Care,Shampoo,70,11,1,69,5.6,1.9,9.4,12,8,4,MUM-446,Mixed,21-02-2024 09:43,4.85,Clear,FALSE
ORD100045,CUST90045,Rania Bose,53,Female,Blinkit,mumbai,Groceries,Maggie,125,25,2,109,4.1,1.6,15.9,14,12,4.3,MUM-624,Own Fleet,20-04-2024 04:04,7.9,Rainy,FALSE
ORD100045,CUST90045,Rania Bose,53,Female,Blinkit,mumbai,Groceries,Tuar Dal,54,24,2,45,5.3,1.3,8.6,14,12,4.3,MUM-624,Own Fleet,20-04-2024 04:04,7.9,Rainy,FALSE
ORD100045,CUST90045,Rania Bose,53,Female,Blinkit,mumbai,Groceries,Chana Dal,41,30,2,30,3.3,0.9,7.4,14,12,4.3,MUM-624,Own Fleet,20-04-2024 04:04,7.9,Rainy,FALSE
ORD100045,CUST90045,Rania Bose,53,Female,Blinkit,mumbai,Personal Care,Charcoal Soap,82,8,3,68,4.1,1.2,7.2,14,12,4.3,MUM-624,Own Fleet,20-04-2024 04:04,7.9,Rainy,FALSE
ORD100045,CUST90045,Rania Bose,53,Female,Blinkit,mumbai,Groceries,Tuar Dal,73,26,2,48,3.7,3.9,14.8,14,12,4.3,MUM-624,Own Fleet,20-04-2024 04:04,7.9,Rainy,FALSE
ORD100137,CUST90137,Anika Bhardwaj,55,Female,Blinkit,Chennai,Beverages,Coke,41,19,2,35,3.4,1.4,10.2,12,8,4.6,CHN-472,Own Fleet,21-04-2024 08:04,3.62,Clear,FALSE
ORD100137,CUST90137,Anika Bhardwaj,55,Female,Blinkit,Chennai,Personal Care,Sunscreen Creame,27,25,1,23,14.8,2.2,24.7,12,8,4.6,CHN-472,Own Fleet,21-04-2024 08:04,3.62,Clear,FALSE
ORD100137,CUST90137,Anika Bhardwaj,55,Female,Blinkit,Chennai,Household,Toilet Cleaner,57,19,2,49,11.7,1.4,19.3,12,8,4.6,CHN-472,Own Fleet,21-04-2024 08:04,3.62,Clear,FALSE
ORD100137,CUST90137,Anika Bhardwaj,55,Female,Blinkit,Chennai,Personal Care,Sunscreen Creame,142,26,3,112,4.8,1.6,9.9,12,8,4.6,CHN-472,Own Fleet,21-04-2024 08:04,3.62,Clear,FALSE
ORD100137,CUST90137,Anika Bhardwaj,55,Female,Blinkit,Chennai,Groceries,Maggie,55,32,2,40,3.4,1.3,11.2,12,8,4.6,CHN-472,Own Fleet,21-04-2024 08:04,3.62,Clear,FALSE
ORD100418,CUST90418,Dishani Sampath,28,Female,Zepto,Hyderabad,Groceries,Tuar Dal,41,18,3,36,6.8,2.4,8.7,15,11,4.3,HYD-750,Own Fleet,20-04-2024 06:57,7.27,SUNNY,FALSE
ORD100418,CUST90418,Dishani Sampath,28,Female,Zepto,Hyderabad,Beverages,Coke,108,31,1,88,5.4,1.7,9,15,11,4.3,HYD-750,Own Fleet,20-04-2024 06:57,7.27,SUNNY,FALSE
ORD100418,CUST90418,Dishani Sampath,28,Female,Zepto,Hyderabad,Groceries,Maggie,61,32,1,47,6.3,4.7,10.1,15,11,4.3,HYD-750,Own Fleet,20-04-2024 06:57,7.27,SUNNY,FALSE
ORD100418,CUST90418,Dishani Sampath,28,Female,Zepto,Hyderabad,Groceries,Maggie,146,30,1,118,9.9,1.5,9,15,11,4.3,HYD-750,Own Fleet,20-04-2024 06:57,7.27,SUNNY,FALSE
ORD100418,CUST90418,Dishani Sampath,28,Female,Zepto,Hyderabad,Personal Care,Sunscreen Creame,166,6,2,152,6.7,2.6,11.3,15,11,4.3,HYD-750,Own Fleet,20-04-2024 06:57,7.27,SUNNY,FALSE
ORD100418,CUST90418,Dishani Sampath,28,Female,Zepto,Hyderabad,Personal Care,Sunscreen Creame,45,29,3,27,10.5,2.2,8.8,15,11,4.3,HYD-750,Own Fleet,20-04-2024 06:57,7.27,SUNNY,FALSE
ORD100054,CUST90054,Misha Dar,53,Female,Zepto,Bangalore,Groceries,Tuar Dal,97,7,3,88,3.2,1.7,9.1,12,13,4.7,BLR-628,Own Fleet,28-03-2024 05:27,7.28,Clear,FALSE
ORD100054,CUST90054,Misha Dar,53,Female,Zepto,Bangalore,Beverages,Coke,52,12,1,23,3.7,3.1,8.9,12,13,4.7,BLR-628,Own Fleet,28-03-2024 05:27,7.28,Clear,FALSE
ORD100054,CUST90054,Misha Dar,53,Female,Zepto,Bangalore,Personal Care,Shampoo,50,37,2,27,4.3,1.6,11,12,13,4.7,BLR-628,Own Fleet,28-03-2024 05:27,7.28,Clear,FALSE
ORD100054,CUST90054,Misha Dar,53,Female,Zepto,Bangalore,Beverages,Coke,15,39,1,11,3.7,2.7,8.3,12,13,4.7,BLR-628,Own Fleet,28-03-2024 05:27,7.28,Clear,FALSE
ORD100431,CUST90431,Anahi Master,32,Female,Blinkit,mumbai,Beverages,Coke,95,10,3,94,8.1,1.6,7.6,15,12,4.8,MUM-221,Mixed,08-04-2024 14:39,1.29,Rainy,FALSE
ORD100431,CUST90431,Anahi Master,32,Female,Blinkit,mumbai,Beverages,Mango Fizz,80,27,3,67,6.1,2.2,9.1,15,12,4.8,MUM-221,Mixed,08-04-2024 14:39,1.29,Rainy,FALSE
ORD100431,CUST90431,Anahi Master,32,Female,Blinkit,mumbai,Personal Care,Sunscreen Creame,17,29,2,14,5.2,1.2,7.1,15,12,4.8,MUM-221,Mixed,08-04-2024 14:39,1.29,Rainy,FALSE
ORD100100,CUST90100,Kaira Ganguly,24,Female,Zepto,Bangalore,Groceries,Cumin Seeds,49,23,1,32,6.3,2.5,10.5,12,12,4.1,BLR-584,3rd Party,11-02-2024 14:24,5.84,Foggy,FALSE
ORD100100,CUST90100,Kaira Ganguly,24,Female,Zepto,Bangalore,Beverages,Coke,137,9,2,136,5.2,1.4,7.7,12,12,4.1,BLR-584,3rd Party,11-02-2024 14:24,5.84,Foggy,FALSE
ORD100100,CUST90100,Kaira Ganguly,24,Female,Zepto,Bangalore,Personal Care,Sunscreen Creame,44,15,1,40,4.2,2.2,7.1,12,12,4.1,BLR-584,3rd Party,11-02-2024 14:24,5.84,Foggy,FALSE
ORD100100,CUST90100,Kaira Ganguly,24,Female,Zepto,Bangalore,Personal Care,Sunscreen Creame,30,16,3,23,6.8,1.8,7.7,12,12,4.1,BLR-584,3rd Party,11-02-2024 14:24,5.84,Foggy,FALSE
ORD100307,CUST90307,Drishya Malhotra,20,Female,Zepto,Bangalore,Personal Care,Hand Sanitizer Gel,79,14,1,78,3.6,3.4,6.9,12,8,4.5,BLR-584,Mixed,21-04-2024 06:19,6.1,Foggy,FALSE
ORD100307,CUST90307,Drishya Malhotra,20,Female,Zepto,Bangalore,Groceries,Tuar Dal,119,12,2,119,3.8,1.7,6.4,12,8,4.5,BLR-584,Mixed,21-04-2024 06:19,6.1,Foggy,FALSE
ORD100307,CUST90307,Drishya Malhotra,20,Female,Zepto,Bangalore,Groceries,Maggie,44,28,1,29,5.4,1.5,14.9,12,8,4.5,BLR-584,Mixed,21-04-2024 06:19,6.1,Foggy,FALSE
ORD100096,CUST90096,Sana Kapoor,23,Female,Blinkit,Chennai,Beverages,Coke,104,32,2,78,12.2,1.7,6.1,16,12,4.5,CHN-899,Own Fleet,26-02-2024 09:43,2.57,SUNNY,FALSE
ORD100096,CUST90096,Sana Kapoor,23,Female,Blinkit,Chennai,Beverages,Coke,117,40,1,79,3.2,1.7,8.9,16,12,4.5,CHN-899,Own Fleet,26-02-2024 09:43,2.57,SUNNY,FALSE
ORD100096,CUST90096,Sana Kapoor,23,Female,Blinkit,Chennai,Snacks,Baked Nachos,43,25,1,34,6.2,2.3,10.1,16,12,4.5,CHN-899,Own Fleet,26-02-2024 09:43,2.57,SUNNY,FALSE
ORD100096,CUST90096,Sana Kapoor,23,Female,Blinkit,Chennai,Groceries,Maggie,127,12,1,115,5.1,1.5,6.5,16,12,4.5,CHN-899,Own Fleet,26-02-2024 09:43,2.57,SUNNY,FALSE
ORD100096,CUST90096,Sana Kapoor,23,Female,Blinkit,Chennai,Personal Care,Sunscreen Creame,61,13,3,25,5.4,1.7,10.6,16,12,4.5,CHN-899,Own Fleet,26-02-2024 09:43,2.57,SUNNY,FALSE
ORD100096,CUST90096,Sana Kapoor,23,Female,Blinkit,Chennai,Personal Care,Sunscreen Creame,99,19,3,93,7.5,3.2,11.7,16,12,4.5,CHN-899,Own Fleet,26-02-2024 09:43,2.57,SUNNY,FALSE
ORD100475,CUST90475,Yasmin Doshi,19,Female,Blinkit,Bangalore,Personal Care,Anti-Dandruff Oil,99,22,2,91,3.4,1.4,12.8,12,12,2.3,BLR-922,Mixed,08-02-2024 17:30,6.19,sunny,FALSE
ORD100475,CUST90475,Yasmin Doshi,19,Female,Blinkit,Bangalore,Personal Care,Sunscreen Creame,85,24,3,77,4.8,1.2,8.8,12,12,2.3,BLR-922,Mixed,08-02-2024 17:30,6.19,sunny,FALSE
ORD100475,CUST90475,Yasmin Doshi,19,Female,Blinkit,Bangalore,Snacks,Biscuits,16,10,2,15,7,1.7,11.8,12,12,2.3,BLR-922,Mixed,08-02-2024 17:30,6.19,sunny,FALSE
ORD100212,CUST90212,Romil Chander,34,Male,Zepto,Chennai,Groceries,Tuar Dal,107,16,2,97,6.5,3.8,10.6,16,8,3.8,CHN-818,Own Fleet,11-02-2024 19:26,5.4,Cloudy,FALSE
ORD100212,CUST90212,Romil Chander,34,Male,Zepto,Chennai,Groceries,Maggie,65,6,1,59,5.1,1.3,8.8,16,8,3.8,CHN-818,Own Fleet,11-02-2024 19:26,5.4,Cloudy,FALSE
ORD100212,CUST90212,Romil Chander,34,Male,Zepto,Chennai,Groceries,Maggie,36,11,3,34,7.5,4,13.2,16,8,3.8,CHN-818,Own Fleet,11-02-2024 19:26,5.4,Cloudy,FALSE
ORD100212,CUST90212,Romil Chander,34,Male,Zepto,Chennai,Beverages,Coke,16,20,1,14,3.2,2,10.2,16,8,3.8,CHN-818,Own Fleet,11-02-2024 19:26,5.4,Cloudy,FALSE
ORD100212,CUST90212,Romil Chander,34,Male,Zepto,Chennai,Personal Care,Sunscreen Creame,102,7,1,93,2.1,1.8,7.9,16,8,3.8,CHN-818,Own Fleet,11-02-2024 19:26,5.4,Cloudy,FALSE
ORD100170,CUST90170,Ela Atwal,24,Female,Zepto,Bangalore ,Snacks,Quinoa Puffs,105,7,1,86,3.5,2.1,9.9,16,8,4.8,BLR-624,Mixed,25-02-2024 11:56,6.19,Rainy,FALSE
ORD100170,CUST90170,Ela Atwal,24,Female,Zepto,Bangalore ,Personal Care,Shampoo,12,31,2,9,3.7,3,9.6,16,8,4.8,BLR-624,Mixed,25-02-2024 11:56,6.19,Rainy,FALSE
ORD100457,CUST90457,Adah Sinha,23,Female,Blinkit,bangalore,Groceries,Tuar Dal,81,37,2,55,6.4,1.7,8.4,16,12,3.5,BLR-983,Mixed,10-01-2024 02:24,2.13,Clear,FALSE
ORD100457,CUST90457,Adah Sinha,23,Female,Blinkit,bangalore,Groceries,Chana Dal,65,32,1,49,3.1,1.2,11.6,16,12,3.5,BLR-983,Mixed,10-01-2024 02:24,2.13,Clear,FALSE
ORD100078,CUST90078,Saanvi Sahota,49,Female,Blinkit,Mumbai,Personal Care,Sunscreen Creame,100,5,1,100,5.9,2,6.9,13,8,3.5,MUM-833,Mixed,21-01-2024 13:20,7.81,Stormy,FALSE
ORD100078,CUST90078,Saanvi Sahota,49,Female,Blinkit,Mumbai,Beverages,Coke,34,12,2,34,5.1,1.2,8.6,13,8,3.5,MUM-833,Mixed,21-01-2024 13:20,7.81,Stormy,FALSE
ORD100078,CUST90078,Saanvi Sahota,49,Female,Blinkit,Mumbai,Personal Care,Aloe Vera Face Wash,107,36,3,61,3.6,4.2,8.4,13,8,3.5,MUM-833,Mixed,21-01-2024 13:20,7.81,Stormy,FALSE
ORD100078,CUST90078,Saanvi Sahota,49,Female,Blinkit,Mumbai,Personal Care,Neem Body Lotion,74,8,3,68,10.3,2.1,13,13,8,3.5,MUM-833,Mixed,21-01-2024 13:20,7.81,Stormy,FALSE
ORD100078,CUST90078,Saanvi Sahota,49,Female,Blinkit,Mumbai,Groceries,Tuar Dal,57,34,3,43,3.8,2,7.8,13,8,3.5,MUM-833,Mixed,21-01-2024 13:20,7.81,Stormy,FALSE
ORD100078,CUST90078,Saanvi Sahota,49,Female,Blinkit,Mumbai,Groceries,Maggie,33,10,2,30,2.9,1.3,6.3,13,8,3.5,MUM-833,Mixed,21-01-2024 13:20,7.81,Stormy,FALSE
ORD100238,CUST90238,Azad Tata,thirty,Male,Blinkit,Delhi,Groceries,Maggie,58,23,2,53,4.3,2.6,7.7,16,10,4.5,DEL-433,Mixed,13-04-2024 17:16,7.79,Cloudy,FALSE
ORD100238,CUST90238,Azad Tata,thirty,Male,Blinkit,Delhi,Personal Care,Sunscreen Creame,26,36,1,19,8.6,3.1,13.9,16,10,4.5,DEL-433,Mixed,13-04-2024 17:16,7.79,Cloudy,FALSE
ORD100238,CUST90238,Azad Tata,thirty,Male,Blinkit,Delhi,Groceries,Tuar Dal,114,13,2,110,3,3.4,12,16,10,4.5,DEL-433,Mixed,13-04-2024 17:16,7.79,Cloudy,FALSE
ORD100238,CUST90238,Azad Tata,thirty,Male,Blinkit,Delhi,Personal Care,Sunscreen Creame,133,16,3,98,9.2,1.8,8,16,10,4.5,DEL-433,Mixed,13-04-2024 17:16,7.79,Cloudy,FALSE
ORD100238,CUST90238,Azad Tata,thirty,Male,Blinkit,Delhi,Personal Care,Shampoo,23,15,3,47,4.7,2.1,13.9,16,10,4.5,DEL-433,Mixed,13-04-2024 17:16,7.79,Cloudy,FALSE
ORD100015,CUST90015,Charvi Savant,45,Female,Blinkit,Mumbai,Personal Care,Sunscreen Creame,102,20,1,98,5.7,2.8,6.6,16,10,4.9,MUM-156,3rd Party,01-01-2024 01:53,7.74,Stormy,FALSE
ORD100015,CUST90015,Charvi Savant,45,Female,Blinkit,Mumbai,Personal Care,Charcoal Soap,138,5,3,126,6.9,1.3,27,16,10,4.9,MUM-156,3rd Party,01-01-2024 01:53,7.74,Stormy,FALSE
ORD100015,CUST90015,Charvi Savant,45,Female,Blinkit,Mumbai,Personal Care,Sunscreen Creame,88,25,2,76,11.8,2.1,6.2,16,10,4.9,MUM-156,3rd Party,01-01-2024 01:53,7.74,Stormy,FALSE
ORD100015,CUST90015,Charvi Savant,45,Female,Blinkit,Mumbai,Personal Care,Shampoo,84,34,3,66,12.3,3.1,14.3,16,10,4.9,MUM-156,3rd Party,01-01-2024 01:53,7.74,Stormy,FALSE
ORD100280,CUST90280,Hridaan Gole,5,Male,Zepto,Bangalore,Groceries,Tuar Dal,59,17,1,52,4.3,2.5,8.2,12,11,4.7,BLR-559,Own Fleet,07-01-2024 04:07,1.1,Rainy,FALSE
ORD100280,CUST90280,Hridaan Gole,5,Male,Zepto,Bangalore,Personal Care,Sunscreen Creame,23,38,1,16,5.4,1.4,9.4,12,11,4.7,BLR-559,Own Fleet,07-01-2024 04:07,1.1,Rainy,FALSE
ORD100280,CUST90280,Hridaan Gole,5,Male,Zepto,Bangalore,Groceries,Basmati Rice,163,8,3,148,3.9,2,6.9,12,11,4.7,BLR-559,Own Fleet,07-01-2024 04:07,1.1,Rainy,FALSE
ORD100280,CUST90280,Hridaan Gole,5,Male,Zepto,Bangalore,Groceries,Tuar Dal,112,32,2,83,6.1,1.4,22.6,12,11,4.7,BLR-559,Own Fleet,07-01-2024 04:07,1.1,Rainy,FALSE
ORD100280,CUST90280,Hridaan Gole,5,Male,Zepto,Bangalore,Snacks,Trail Mix,99,35,3,75,4,2.6,9.8,12,11,4.7,BLR-559,Own Fleet,07-01-2024 04:07,1.1,Rainy,FALSE
ORD100447,CUST90447,Biju Kalla,35,Female,Blinkit,Bangalore ,Groceries,Tuar Dal,67,31,2,55,3,1.8,8.2,12,10,4.7,BLR-406,Own Fleet,11-02-2024 14:24,1.29,Cloudy,FALSE
ORD100447,CUST90447,Biju Kalla,35,Female,Blinkit,Bangalore ,Groceries,Tuar Dal,40,9,1,36,5.1,3.1,7.6,12,10,4.7,BLR-406,Own Fleet,11-02-2024 14:24,1.29,Cloudy,FALSE
ORD100275,CUST90275,Manjari Deol,28,Female,Zepto,Hyderabad,Personal Care,Sunscreen Creame,112,29,1,64,3.9,1.9,10.4,12,8,4.9,HYD-446,Mixed,06-01-2024 12:27,2.21,Rainy,FALSE
ORD100275,CUST90275,Manjari Deol,28,Female,Zepto,Hyderabad,Groceries,Tuar Dal,124,7,1,114,3.3,1.2,4.3,12,8,4.9,HYD-446,Mixed,06-01-2024 12:27,2.21,Rainy,FALSE
ORD100465,CUST90465,Shanaya Garde,29,Female,Blinkit,Chennai,Beverages,Coke,134,37,1,101,5.4,2.1,8,12,12,4.3,CHN-221,3rd Party,14-01-2024 08:35,1.1,Clear,FALSE
ORD100465,CUST90465,Shanaya Garde,29,Female,Blinkit,Chennai,Groceries,Tuar Dal,141,8,1,129,3.1,1.2,14.4,12,12,4.3,CHN-221,3rd Party,14-01-2024 08:35,1.1,Clear,FALSE
ORD100465,CUST90465,Shanaya Garde,29,Female,Blinkit,Chennai,Beverages,Coke,100,29,1,77,3.3,2,8.8,12,12,4.3,CHN-221,3rd Party,14-01-2024 08:35,1.1,Clear,FALSE
ORD100465,CUST90465,Shanaya Garde,29,Female,Blinkit,Chennai,Personal Care,Sunscreen Creame,22,24,3,20,4.8,1.4,10.9,12,12,4.3,CHN-221,3rd Party,14-01-2024 08:35,1.1,Clear,FALSE
ORD100465,CUST90465,Shanaya Garde,29,Female,Blinkit,Chennai,Personal Care,Sunscreen Creame,33,38,1,23,3.5,1.7,11.2,12,12,4.3,CHN-221,3rd Party,14-01-2024 08:35,1.1,Clear,FALSE
ORD100115,CUST90115,Diya Chadha,38,Female,Zepto,Mumbai,Groceries,Tuar Dal,56,30,3,45,1.8,1,3.2,13,12,4.8,MUM-850,Mixed,22-01-2024 17:20,2.66,Stormy,FALSE
ORD100115,CUST90115,Diya Chadha,38,Female,Zepto,Mumbai,Groceries,Tuar Dal,23,9,3,47,4.4,1.2,6.4,13,12,4.8,MUM-850,Mixed,22-01-2024 17:20,2.66,Stormy,FALSE
ORD100115,CUST90115,Diya Chadha,38,Female,Zepto,Mumbai,Household,Floor Cleaner,11,39,1,7,2.8,2.3,3.9,13,12,4.8,MUM-850,Mixed,22-01-2024 17:20,2.66,Stormy,FALSE
ORD100115,CUST90115,Diya Chadha,38,Female,Zepto,Mumbai,Personal Care,Sunscreen Creame,24,32,2,18,1.3,1.8,4,13,12,4.8,MUM-850,Mixed,22-01-2024 17:20,2.66,Stormy,FALSE
ORD100115,CUST90115,Diya Chadha,38,Female,Zepto,Mumbai,Beverages,Litchi Juice,66,33,3,23,1.6,0.8,4.3,13,12,4.8,MUM-850,Mixed,22-01-2024 17:20,2.66,Stormy,FALSE
ORD100464,CUST90464,Bhamini Chander,32,Female,Zepto,Bangalore,Groceries,Tuar Dal,20,13,2,20,4.4,1.1,7.8,15,13,4.2,BLR-897,3rd Party,20-02-2024 17:21,6.75,Cloudy,FALSE
ORD100464,CUST90464,Bhamini Chander,32,Female,Zepto,Bangalore,Groceries,Tuar Dal,26,10,2,20,4.3,2.1,8.6,15,13,4.2,BLR-897,3rd Party,20-02-2024 17:21,6.75,Cloudy,FALSE
ORD100247,CUST90247,Myra Johal,33,Female,Blinkit,Bangalore ,Groceries,Maggie,87,23,3,58,3.8,1.9,7.8,12,13,4.3,BLR-446,3rd Party,18-03-2024 14:38,1.16,Stormy,FALSE
ORD100247,CUST90247,Myra Johal,33,Female,Blinkit,Bangalore ,Groceries,Tuar Dal,48,15,3,46,3.7,1.2,6,12,13,4.3,BLR-446,3rd Party,18-03-2024 14:38,1.16,Stormy,FALSE
ORD100247,CUST90247,Myra Johal,33,Female,Blinkit,Bangalore ,Personal Care,Shampoo,117,6,3,107,7.3,2.1,10.8,12,13,4.3,BLR-446,3rd Party,18-03-2024 14:38,1.16,Stormy,FALSE
ORD100247,CUST90247,Myra Johal,33,Female,Blinkit,Bangalore ,Personal Care,Sunscreen Creame,46,13,1,42,11,3.9,20.4,12,13,4.3,BLR-446,3rd Party,18-03-2024 14:38,1.16,Stormy,FALSE
ORD100387,CUST90387,Divij Dutta,31,Male,Blinkit,Hyderabad,Personal Care,Shampoo,110,25,3,94,5.7,1.7,10.6,12,8,4.3,HYD-426,Mixed,25-02-2024 11:56,5.4,Rainy,FALSE
ORD100387,CUST90387,Divij Dutta,31,Male,Blinkit,Hyderabad,Beverages,Sparkling Water,43,28,3,34,2,1.8,6.5,12,8,4.3,HYD-426,Mixed,25-02-2024 11:56,5.4,Rainy,FALSE
ORD100387,CUST90387,Divij Dutta,31,Male,Blinkit,Hyderabad,Personal Care,Sunscreen Creame,56,38,1,39,6.3,2.8,11.8,12,8,4.3,HYD-426,Mixed,25-02-2024 11:56,5.4,Rainy,FALSE
ORD100387,CUST90387,Divij Dutta,31,Male,Blinkit,Hyderabad,Groceries,Tuar Dal,100,26,2,81,3.4,1.8,6.8,12,8,4.3,HYD-426,Mixed,25-02-2024 11:56,5.4,Rainy,FALSE
ORD100387,CUST90387,Divij Dutta,31,Male,Blinkit,Hyderabad,Snacks,Protein Chips,113,7,3,103,3.6,1.7,10.1,12,8,4.3,HYD-426,Mixed,25-02-2024 11:56,5.4,Rainy,FALSE
ORD100387,CUST90387,Divij Dutta,31,Male,Blinkit,Hyderabad,Personal Care,Sunscreen Creame,129,16,2,127,6,1.6,7.3,12,8,4.3,HYD-426,Mixed,25-02-2024 11:56,5.4,Rainy,FALSE
ORD100065,CUST90065,Azad Sengupta,23,Male,Blinkit,bangalore,Groceries,Maggie,102,32,3,76,1.6,1.6,4.9,12,11,5,BLR-891,Mixed,13-04-2024 03:13,5.27,sunny,FALSE
ORD100065,CUST90065,Azad Sengupta,23,Male,Blinkit,bangalore,Groceries,Maggie,90,34,3,70,2.7,0.7,3.7,12,11,5,BLR-891,Mixed,13-04-2024 03:13,5.27,sunny,FALSE
ORD100065,CUST90065,Azad Sengupta,23,Male,Blinkit,bangalore,Beverages,Coke,23,30,3,18,3.6,1.9,4.1,12,11,5,BLR-891,Mixed,13-04-2024 03:13,5.27,sunny,FALSE
ORD100065,CUST90065,Azad Sengupta,23,Male,Blinkit,bangalore,Groceries,Tuar Dal,35,25,3,28,3.8,1.5,8.1,12,11,5,BLR-891,Mixed,13-04-2024 03:13,5.27,sunny,FALSE
ORD100065,CUST90065,Azad Sengupta,23,Male,Blinkit,bangalore,Personal Care,Shampoo,47,32,1,35,5,1,6.5,12,11,5,BLR-891,Mixed,13-04-2024 03:13,5.27,sunny,FALSE
ORD100065,CUST90065,Azad Sengupta,23,Male,Blinkit,bangalore,Personal Care,Sunscreen Creame,44,30,3,33,2.5,1.3,5.6,12,11,5,BLR-891,Mixed,13-04-2024 03:13,5.27,sunny,FALSE
ORD100145,CUST90145,Kabir Din,49,Male,Blinkit,Chennai,Groceries,Tuar Dal,59,37,2,43,4,1.9,22,16,10,2.8,CHN-280,3rd Party,14-04-2024 03:00,6.15,Foggy,FALSE
ORD100145,CUST90145,Kabir Din,49,Male,Blinkit,Chennai,Personal Care,Sunscreen Creame,65,25,3,54,6.7,3.2,8.1,16,10,2.8,CHN-280,3rd Party,14-04-2024 03:00,6.15,Foggy,FALSE
ORD100145,CUST90145,Kabir Din,49,Male,Blinkit,Chennai,Groceries,Tuar Dal,111,39,3,81,8.9,1.8,9.2,16,10,2.8,CHN-280,3rd Party,14-04-2024 03:00,6.15,Foggy,FALSE
ORD100145,CUST90145,Kabir Din,49,Male,Blinkit,Chennai,Groceries,Tuar Dal,45,38,1,31,2.6,2.4,7.3,16,10,2.8,CHN-280,3rd Party,14-04-2024 03:00,6.15,Foggy,FALSE
ORD100145,CUST90145,Kabir Din,49,Male,Blinkit,Chennai,Groceries,Maggie,121,22,3,113,4.5,2.6,11.5,16,10,2.8,CHN-280,3rd Party,14-04-2024 03:00,6.15,Foggy,FALSE
ORD100277,CUST90277,Fateh Kaur,47,Male,Blinkit,bangalore,Snacks,Chilli Peanuts,80,15,1,78,8,1.3,8.6,16,10,4.7,BLR-850,Own Fleet,07-04-2024 04:54,5.84,Cloudy,FALSE
ORD100277,CUST90277,Fateh Kaur,47,Male,Blinkit,bangalore,Beverages,Litchi Juice,25,27,1,23,5.3,1.4,8.1,16,10,4.7,BLR-850,Own Fleet,07-04-2024 04:54,5.84,Cloudy,FALSE
ORD100277,CUST90277,Fateh Kaur,47,Male,Blinkit,bangalore,Groceries,Maggie,79,26,1,61,3.2,1.9,8.8,16,10,4.7,BLR-850,Own Fleet,07-04-2024 04:54,5.84,Cloudy,FALSE
ORD100277,CUST90277,Fateh Kaur,47,Male,Blinkit,bangalore,Personal Care,Shampoo,37,21,1,33,4.4,4.3,6.5,16,10,4.7,BLR-850,Own Fleet,07-04-2024 04:54,5.84,Cloudy,FALSE
ORD100277,CUST90277,Fateh Kaur,47,Male,Blinkit,bangalore,Groceries,Maggie,111,9,2,86,7,1.2,15.3,16,10,4.7,BLR-850,Own Fleet,07-04-2024 04:54,5.84,Cloudy,FALSE
ORD100277,CUST90277,Fateh Kaur,47,Male,Blinkit,bangalore,Household,Mop Refill,49,15,2,49,5.1,2.8,22.7,16,10,4.7,BLR-850,Own Fleet,07-04-2024 04:54,5.84,Cloudy,FALSE
ORD100245,CUST90245,Eshan Chatterjee,56,Male,Blinkit,bangalore,Household,Toilet Cleaner,13,34,3,10,12,1.7,16.5,16,13,3.5,BLR-830,Mixed,12-01-2024 01:04,5.91,sunny,FALSE
ORD100245,CUST90245,Eshan Chatterjee,56,Male,Blinkit,bangalore,Groceries,Tuar Dal,92,19,2,78,3.8,2.2,10.2,16,13,3.5,BLR-830,Mixed,12-01-2024 01:04,5.91,sunny,FALSE
ORD100074,CUST90074,Aarav Mander,24,Male,Blinkit,Bangalore ,Personal Care,Shampoo,35,31,3,28,2.7,0.9,15.3,15,12,3.3,BLR-417,Own Fleet,23-02-2024 09:43,5.95,Clear,FALSE
ORD100074,CUST90074,Aarav Mander,24,Male,Blinkit,Bangalore ,Groceries,Tuar Dal,115,39,2,80,3.3,1,5.2,15,12,3.3,BLR-417,Own Fleet,23-02-2024 09:43,5.95,Clear,FALSE
ORD100069,CUST90069,Advik Badal,41,Male,Blinkit,bangalore,Beverages,Coke,144,37,1,104,3.7,1.7,20.3,13,10,4.9,BLR-133,Mixed,12-01-2024 02:24,5.27,Clear,FALSE
ORD100069,CUST90069,Advik Badal,41,Male,Blinkit,bangalore,Personal Care,Shampoo,138,24,3,117,6.8,2.4,17.5,13,10,4.9,BLR-133,Mixed,12-01-2024 02:24,5.27,Clear,FALSE
